ID,fertilizer_price_index_all,fertilizer_price_index_nitrogen,fertilizer_price_index_phosphate,type
1919-08,6.011603317,10.35832645,1.093135696,predicted
1919-09,6.025748267,10.36286054,1.108498165,predicted
1919-10,6.039893216,10.36739463,1.123860634,predicted
1919-11,6.054038166,10.37192873,1.139223103,predicted
1919-12,6.068183116,10.37646282,1.154585572,predicted
1920-01,6.082328065,10.38099692,1.169948041,predicted
1920-02,6.096473015,10.38553101,1.18531051,predicted
1920-03,6.110617965,10.3900651,1.200672979,predicted
1920-04,6.124762914,10.3945992,1.216035448,predicted
1920-05,6.138907864,10.39913329,1.231397917,predicted
1920-06,6.153052813,10.40366738,1.246760386,predicted
1920-07,6.167197763,10.40820148,1.262122855,predicted
1920-08,6.181342713,10.41273557,1.277485324,predicted
1920-09,6.195487662,10.41726966,1.292847793,predicted
1920-10,6.209632612,10.42180376,1.308210262,predicted
1920-11,6.223777562,10.42633785,1.32357273,predicted
1920-12,6.237922511,10.43087195,1.338935199,predicted
1921-01,6.252067461,10.43540604,1.354297668,predicted
1921-02,6.26621241,10.43994013,1.369660137,predicted
1921-03,6.28035736,10.44447423,1.385022606,predicted
1921-04,6.29450231,10.44900832,1.400385075,predicted
1921-05,6.308647259,10.45354241,1.415747544,predicted
1921-06,6.322792209,10.45807651,1.431110013,predicted
1921-07,6.336937159,10.4626106,1.446472482,predicted
1921-08,6.351082108,10.4671447,1.461834951,predicted
1921-09,6.365227058,10.47167879,1.47719742,predicted
1921-10,6.379372007,10.47621288,1.492559889,predicted
1921-11,6.393516957,10.48074698,1.507922358,predicted
1921-12,6.407661907,10.48528107,1.523284827,predicted
1922-01,6.421806856,10.48981516,1.538647296,predicted
1922-02,6.435951806,10.49434926,1.554009765,predicted
1922-03,6.450096756,10.49888335,1.569372234,predicted
1922-04,6.464241705,10.50341745,1.584734702,predicted
1922-05,6.478386655,10.50795154,1.600097171,predicted
1922-06,6.492531605,10.51248563,1.61545964,predicted
1922-07,6.506676554,10.51701973,1.630822109,predicted
1922-08,6.520821504,10.52155382,1.646184578,predicted
1922-09,6.534966453,10.52608791,1.661547047,predicted
1922-10,6.549111403,10.53062201,1.676909516,predicted
1922-11,6.563256353,10.5351561,1.692271985,predicted
1922-12,6.577401302,10.5396902,1.707634454,predicted
1923-01,6.591546252,10.54422429,1.722996923,predicted
1923-02,6.605691202,10.54875838,1.738359392,predicted
1923-03,6.619836151,10.55329248,1.753721861,predicted
1923-04,6.633981101,10.55782657,1.76908433,predicted
1923-05,6.64812605,10.56236066,1.784446799,predicted
1923-06,6.662271,10.56689476,1.799809268,predicted
1923-07,6.67641595,10.57142885,1.815171737,predicted
1923-08,6.690560899,10.57596294,1.830534206,predicted
1923-09,6.704705849,10.58049704,1.845896674,predicted
1923-10,6.718850799,10.58503113,1.861259143,predicted
1923-11,6.732995748,10.58956523,1.876621612,predicted
1923-12,6.747140698,10.59409932,1.891984081,predicted
1924-01,6.761285647,10.59863341,1.90734655,predicted
1924-02,6.775430597,10.60316751,1.922709019,predicted
1924-03,6.789575547,10.6077016,1.938071488,predicted
1924-04,6.803720496,10.61223569,1.953433957,predicted
1924-05,6.817865446,10.61676979,1.968796426,predicted
1924-06,6.832010396,10.62130388,1.984158895,predicted
1924-07,6.846155345,10.62583798,1.999521364,predicted
1924-08,6.860300295,10.63037207,2.014883833,predicted
1924-09,6.874445244,10.63490616,2.030246302,predicted
1924-10,6.888590194,10.63944026,2.045608771,predicted
1924-11,6.902735144,10.64397435,2.06097124,predicted
1924-12,6.916880093,10.64850844,2.076333709,predicted
1925-01,6.931025043,10.65304254,2.091696178,predicted
1925-02,6.945169993,10.65757663,2.107058646,predicted
1925-03,6.959314942,10.66211073,2.122421115,predicted
1925-04,6.973459892,10.66664482,2.137783584,predicted
1925-05,6.987604841,10.67117891,2.153146053,predicted
1925-06,7.001749791,10.67571301,2.168508522,predicted
1925-07,7.015894741,10.6802471,2.183870991,predicted
1925-08,7.03003969,10.68478119,2.19923346,predicted
1925-09,7.04418464,10.68931529,2.214595929,predicted
1925-10,7.05832959,10.69384938,2.229958398,predicted
1925-11,7.072474539,10.69838348,2.245320867,predicted
1925-12,7.086619489,10.70291757,2.260683336,predicted
1926-01,7.100764438,10.70745166,2.276045805,predicted
1926-02,7.114909388,10.71198576,2.291408274,predicted
1926-03,7.129054338,10.71651985,2.306770743,predicted
1926-04,7.143199287,10.72105394,2.322133212,predicted
1926-05,7.157344237,10.72558804,2.337495681,predicted
1926-06,7.171489187,10.73012213,2.35285815,predicted
1926-07,7.185634136,10.73465622,2.368220618,predicted
1926-08,7.199779086,10.73919032,2.383583087,predicted
1926-09,7.213924035,10.74372441,2.398945556,predicted
1926-10,7.228068985,10.74825851,2.414308025,predicted
1926-11,7.242213935,10.7527926,2.429670494,predicted
1926-12,7.256358884,10.75732669,2.445032963,predicted
1927-01,7.270503834,10.76186079,2.460395432,predicted
1927-02,7.284648784,10.76639488,2.475757901,predicted
1927-03,7.298793733,10.77092897,2.49112037,predicted
1927-04,7.312938683,10.77546307,2.506482839,predicted
1927-05,7.327083632,10.77999716,2.521845308,predicted
1927-06,7.341228582,10.78453126,2.537207777,predicted
1927-07,7.355373532,10.78906535,2.552570246,predicted
1927-08,7.369518481,10.79359944,2.567932715,predicted
1927-09,7.383663431,10.79813354,2.583295184,predicted
1927-10,7.397808381,10.80266763,2.598657653,predicted
1927-11,7.41195333,10.80720172,2.614020122,predicted
1927-12,7.42609828,10.81173582,2.62938259,predicted
1928-01,7.440243229,10.81626991,2.644745059,predicted
1928-02,7.454388179,10.82080401,2.660107528,predicted
1928-03,7.468533129,10.8253381,2.675469997,predicted
1928-04,7.482678078,10.82987219,2.690832466,predicted
1928-05,7.496823028,10.83440629,2.706194935,predicted
1928-06,7.510967978,10.83894038,2.721557404,predicted
1928-07,7.525112927,10.84347447,2.736919873,predicted
1928-08,7.539257877,10.84800857,2.752282342,predicted
1928-09,7.553402826,10.85254266,2.767644811,predicted
1928-10,7.567547776,10.85707676,2.78300728,predicted
1928-11,7.581692726,10.86161085,2.798369749,predicted
1928-12,7.595837675,10.86614494,2.813732218,predicted
1929-01,7.609982625,10.87067904,2.829094687,predicted
1929-02,7.624127575,10.87521313,2.844457156,predicted
1929-03,7.638272524,10.87974722,2.859819625,predicted
1929-04,7.652417474,10.88428132,2.875182093,predicted
1929-05,7.666562423,10.88881541,2.890544562,predicted
1929-06,7.680707373,10.8933495,2.905907031,predicted
1929-07,7.694852323,10.8978836,2.9212695,predicted
1929-08,7.708997272,10.90241769,2.936631969,predicted
1929-09,7.723142222,10.90695179,2.951994438,predicted
1929-10,7.737287172,10.91148588,2.967356907,predicted
1929-11,7.751432121,10.91601997,2.982719376,predicted
1929-12,7.765577071,10.92055407,2.998081845,predicted
1930-01,7.779722021,10.92508816,3.013444314,predicted
1930-02,7.79386697,10.92962225,3.028806783,predicted
1930-03,7.80801192,10.93415635,3.044169252,predicted
1930-04,7.822156869,10.93869044,3.059531721,predicted
1930-05,7.836301819,10.94322454,3.07489419,predicted
1930-06,7.850446769,10.94775863,3.090256659,predicted
1930-07,7.864591718,10.95229272,3.105619128,predicted
1930-08,7.878736668,10.95682682,3.120981597,predicted
1930-09,7.892881618,10.96136091,3.136344065,predicted
1930-10,7.907026567,10.965895,3.151706534,predicted
1930-11,7.921171517,10.9704291,3.167069003,predicted
1930-12,7.935316466,10.97496319,3.182431472,predicted
1931-01,7.949461416,10.97949729,3.197793941,predicted
1931-02,7.963606366,10.98403138,3.21315641,predicted
1931-03,7.977751315,10.98856547,3.228518879,predicted
1931-04,7.991896265,10.99309957,3.243881348,predicted
1931-05,8.006041215,10.99763366,3.259243817,predicted
1931-06,8.020186164,11.00216775,3.274606286,predicted
1931-07,8.034331114,11.00670185,3.289968755,predicted
1931-08,8.048476063,11.01123594,3.305331224,predicted
1931-09,8.062621013,11.01577004,3.320693693,predicted
1931-10,8.076765963,11.02030413,3.336056162,predicted
1931-11,8.090910912,11.02483822,3.351418631,predicted
1931-12,8.105055862,11.02937232,3.3667811,predicted
1932-01,8.119200812,11.03390641,3.382143569,predicted
1932-02,8.133345761,11.0384405,3.397506037,predicted
1932-03,8.147490711,11.0429746,3.412868506,predicted
1932-04,8.16163566,11.04750869,3.428230975,predicted
1932-05,8.17578061,11.05204278,3.443593444,predicted
1932-06,8.18992556,11.05657688,3.458955913,predicted
1932-07,8.204070509,11.06111097,3.474318382,predicted
1932-08,8.218215459,11.06564507,3.489680851,predicted
1932-09,8.232360409,11.07017916,3.50504332,predicted
1932-10,8.246505358,11.07471325,3.520405789,predicted
1932-11,8.260650308,11.07924735,3.535768258,predicted
1932-12,8.274795257,11.08378144,3.551130727,predicted
1933-01,8.288940207,11.08831553,3.566493196,predicted
1933-02,8.303085157,11.09284963,3.581855665,predicted
1933-03,8.317230106,11.09738372,3.597218134,predicted
1933-04,8.331375056,11.10191782,3.612580603,predicted
1933-05,8.345520006,11.10645191,3.627943072,predicted
1933-06,8.359664955,11.110986,3.643305541,predicted
1933-07,8.373809905,11.1155201,3.658668009,predicted
1933-08,8.387954854,11.12005419,3.674030478,predicted
1933-09,8.402099804,11.12458828,3.689392947,predicted
1933-10,8.416244754,11.12912238,3.704755416,predicted
1933-11,8.430389703,11.13365647,3.720117885,predicted
1933-12,8.444534653,11.13819057,3.735480354,predicted
1934-01,8.458679603,11.14272466,3.750842823,predicted
1934-02,8.472824552,11.14725875,3.766205292,predicted
1934-03,8.486969502,11.15179285,3.781567761,predicted
1934-04,8.501114451,11.15632694,3.79693023,predicted
1934-05,8.515259401,11.16086103,3.812292699,predicted
1934-06,8.529404351,11.16539513,3.827655168,predicted
1934-07,8.5435493,11.16992922,3.843017637,predicted
1934-08,8.55769425,11.17446332,3.858380106,predicted
1934-09,8.5718392,11.17899741,3.873742575,predicted
1934-10,8.585984149,11.1835315,3.889105044,predicted
1934-11,8.600129099,11.1880656,3.904467513,predicted
1934-12,8.614274048,11.19259969,3.919829981,predicted
1935-01,8.628418998,11.19713378,3.93519245,predicted
1935-02,8.642563948,11.20166788,3.950554919,predicted
1935-03,8.656708897,11.20620197,3.965917388,predicted
1935-04,8.670853847,11.21073606,3.981279857,predicted
1935-05,8.684998797,11.21527016,3.996642326,predicted
1935-06,8.699143746,11.21980425,4.012004795,predicted
1935-07,8.713288696,11.22433835,4.027367264,predicted
1935-08,8.727433645,11.22887244,4.042729733,predicted
1935-09,8.741578595,11.23340653,4.058092202,predicted
1935-10,8.755723545,11.23794063,4.073454671,predicted
1935-11,8.769868494,11.24247472,4.08881714,predicted
1935-12,8.784013444,11.24700881,4.104179609,predicted
1936-01,8.798158394,11.25154291,4.119542078,predicted
1936-02,8.812303343,11.256077,4.134904547,predicted
1936-03,8.826448293,11.2606111,4.150267016,predicted
1936-04,8.840593242,11.26514519,4.165629485,predicted
1936-05,8.854738192,11.26967928,4.180991953,predicted
1936-06,8.868883142,11.27421338,4.196354422,predicted
1936-07,8.883028091,11.27874747,4.211716891,predicted
1936-08,8.897173041,11.28328156,4.22707936,predicted
1936-09,8.911317991,11.28781566,4.242441829,predicted
1936-10,8.92546294,11.29234975,4.257804298,predicted
1936-11,8.93960789,11.29688385,4.273166767,predicted
1936-12,8.953752839,11.30141794,4.288529236,predicted
1937-01,8.967897789,11.30595203,4.303891705,predicted
1937-02,8.982042739,11.31048613,4.319254174,predicted
1937-03,8.996187688,11.31502022,4.334616643,predicted
1937-04,9.010332638,11.31955431,4.349979112,predicted
1937-05,9.024477588,11.32408841,4.365341581,predicted
1937-06,9.038622537,11.3286225,4.38070405,predicted
1937-07,9.052767487,11.3331566,4.396066519,predicted
1937-08,9.066912437,11.33769069,4.411428988,predicted
1937-09,9.081057386,11.34222478,4.426791457,predicted
1937-10,9.095202336,11.34675888,4.442153925,predicted
1937-11,9.109347285,11.35129297,4.457516394,predicted
1937-12,9.123492235,11.35582706,4.472878863,predicted
1938-01,9.137637185,11.36036116,4.488241332,predicted
1938-02,9.151782134,11.36489525,4.503603801,predicted
1938-03,9.165927084,11.36942934,4.51896627,predicted
1938-04,9.180072034,11.37396344,4.534328739,predicted
1938-05,9.194216983,11.37849753,4.549691208,predicted
1938-06,9.208361933,11.38303163,4.565053677,predicted
1938-07,9.222506882,11.38756572,4.580416146,predicted
1938-08,9.236651832,11.39209981,4.595778615,predicted
1938-09,9.250796782,11.39663391,4.611141084,predicted
1938-10,9.264941731,11.401168,4.626503553,predicted
1938-11,9.279086681,11.40570209,4.641866022,predicted
1938-12,9.293231631,11.41023619,4.657228491,predicted
1939-01,9.30737658,11.41477028,4.67259096,predicted
1939-02,9.32152153,11.41930438,4.687953428,predicted
1939-03,9.335666479,11.42383847,4.703315897,predicted
1939-04,9.349811429,11.42837256,4.718678366,predicted
1939-05,9.363956379,11.43290666,4.734040835,predicted
1939-06,9.378101328,11.43744075,4.749403304,predicted
1939-07,9.392246278,11.44197484,4.764765773,predicted
1939-08,9.406391228,11.44650894,4.780128242,predicted
1939-09,9.420536177,11.45104303,4.795490711,predicted
1939-10,9.434681127,11.45557713,4.81085318,predicted
1939-11,9.448826076,11.46011122,4.826215649,predicted
1939-12,9.462971026,11.46464531,4.841578118,predicted
1940-01,9.477115976,11.46917941,4.856940587,predicted
1940-02,9.491260925,11.4737135,4.872303056,predicted
1940-03,9.505405875,11.47824759,4.887665525,predicted
1940-04,9.519550825,11.48278169,4.903027994,predicted
1940-05,9.533695774,11.48731578,4.918390463,predicted
1940-06,9.547840724,11.49184988,4.933752932,predicted
1940-07,9.561985673,11.49638397,4.9491154,predicted
1940-08,9.576130623,11.50091806,4.964477869,predicted
1940-09,9.590275573,11.50545216,4.979840338,predicted
1940-10,9.604420522,11.50998625,4.995202807,predicted
1940-11,9.618565472,11.51452034,5.010565276,predicted
1940-12,9.632710422,11.51905444,5.025927745,predicted
1941-01,9.646855371,11.52358853,5.041290214,predicted
1941-02,9.661000321,11.52812262,5.056652683,predicted
1941-03,9.67514527,11.53265672,5.072015152,predicted
1941-04,9.68929022,11.53719081,5.087377621,predicted
1941-05,9.70343517,11.54172491,5.10274009,predicted
1941-06,9.717580119,11.546259,5.118102559,predicted
1941-07,9.731725069,11.55079309,5.133465028,predicted
1941-08,9.745870019,11.55532719,5.148827497,predicted
1941-09,9.760014968,11.55986128,5.164189966,predicted
1941-10,9.774159918,11.56439537,5.179552435,predicted
1941-11,9.788304867,11.56892947,5.194914904,predicted
1941-12,9.802449817,11.57346356,5.210277372,predicted
1942-01,9.816594767,11.57799766,5.225639841,predicted
1942-02,9.830739716,11.58253175,5.24100231,predicted
1942-03,9.844884666,11.58706584,5.256364779,predicted
1942-04,9.859029616,11.59159994,5.271727248,predicted
1942-05,9.873174565,11.59613403,5.287089717,predicted
1942-06,9.887319515,11.60066812,5.302452186,predicted
1942-07,9.901464464,11.60520222,5.317814655,predicted
1942-08,9.915609414,11.60973631,5.333177124,predicted
1942-09,9.929754364,11.61427041,5.348539593,predicted
1942-10,9.943899313,11.6188045,5.363902062,predicted
1942-11,9.958044263,11.62333859,5.379264531,predicted
1942-12,9.972189213,11.62787269,5.394627,predicted
1943-01,9.986334162,11.63240678,5.409989469,predicted
1943-02,10.00047911,11.63694087,5.425351938,predicted
1943-03,10.01462406,11.64147497,5.440714407,predicted
1943-04,10.02876901,11.64600906,5.456076876,predicted
1943-05,10.04291396,11.65054316,5.471439344,predicted
1943-06,10.05705891,11.65507725,5.486801813,predicted
1943-07,10.07120386,11.65961134,5.502164282,predicted
1943-08,10.08534881,11.66414544,5.517526751,predicted
1943-09,10.09949376,11.66867953,5.53288922,predicted
1943-10,10.11363871,11.67321362,5.548251689,predicted
1943-11,10.12778366,11.67774772,5.563614158,predicted
1943-12,10.14192861,11.68228181,5.578976627,predicted
1944-01,10.15607356,11.6868159,5.594339096,predicted
1944-02,10.17021851,11.69135,5.609701565,predicted
1944-03,10.18436346,11.69588409,5.625064034,predicted
1944-04,10.19850841,11.70041819,5.640426503,predicted
1944-05,10.21265336,11.70495228,5.655788972,predicted
1944-06,10.22679831,11.70948637,5.671151441,predicted
1944-07,10.24094326,11.71402047,5.68651391,predicted
1944-08,10.25508821,11.71855456,5.701876379,predicted
1944-09,10.26923315,11.72308865,5.717238848,predicted
1944-10,10.2833781,11.72762275,5.732601316,predicted
1944-11,10.29752305,11.73215684,5.747963785,predicted
1944-12,10.311668,11.73669094,5.763326254,predicted
1945-01,10.32581295,11.74122503,5.778688723,predicted
1945-02,10.3399579,11.74575912,5.794051192,predicted
1945-03,10.35410285,11.75029322,5.809413661,predicted
1945-04,10.3682478,11.75482731,5.82477613,predicted
1945-05,10.38239275,11.7593614,5.840138599,predicted
1945-06,10.3965377,11.7638955,5.855501068,predicted
1945-07,10.41068265,11.76842959,5.870863537,predicted
1945-08,10.4248276,11.77296369,5.886226006,predicted
1945-09,10.43897255,11.77749778,5.901588475,predicted
1945-10,10.4531175,11.78203187,5.916950944,predicted
1945-11,10.46726245,11.78656597,5.932313413,predicted
1945-12,10.4814074,11.79110006,5.947675882,predicted
1946-01,10.49555235,11.79563415,5.963038351,predicted
1946-02,10.5096973,11.80016825,5.97840082,predicted
1946-03,10.52384225,11.80470234,5.993763288,predicted
1946-04,10.5379872,11.80923644,6.009125757,predicted
1946-05,10.55213215,11.81377053,6.024488226,predicted
1946-06,10.5662771,11.81830462,6.039850695,predicted
1946-07,10.58042205,11.82283872,6.055213164,predicted
1946-08,10.594567,11.82737281,6.070575633,predicted
1946-09,10.60871195,11.8319069,6.085938102,predicted
1946-10,10.6228569,11.836441,6.101300571,predicted
1946-11,10.63700185,11.84097509,6.11666304,predicted
1946-12,10.65114679,11.84550918,6.132025509,predicted
1947-01,10.66529174,11.85004328,6.147387978,predicted
1947-02,10.67943669,11.85457737,6.162750447,predicted
1947-03,10.69358164,11.85911147,6.178112916,predicted
1947-04,10.70772659,11.86364556,6.193475385,predicted
1947-05,10.72187154,11.86817965,6.208837854,predicted
1947-06,10.73601649,11.87271375,6.224200323,predicted
1947-07,10.75016144,11.87724784,6.239562792,predicted
1947-08,10.76430639,11.88178193,6.25492526,predicted
1947-09,10.77845134,11.88631603,6.270287729,predicted
1947-10,10.79259629,11.89085012,6.285650198,predicted
1947-11,10.80674124,11.89538422,6.301012667,predicted
1947-12,10.82088619,11.89991831,6.316375136,predicted
1948-01,10.83503114,11.9044524,6.331737605,predicted
1948-02,10.84917609,11.9089865,6.347100074,predicted
1948-03,10.86332104,11.91352059,6.362462543,predicted
1948-04,10.87746599,11.91805468,6.377825012,predicted
1948-05,10.89161094,11.92258878,6.393187481,predicted
1948-06,10.90575589,11.92712287,6.40854995,predicted
1948-07,10.91990084,11.93165697,6.423912419,predicted
1948-08,10.93404579,11.93619106,6.439274888,predicted
1948-09,10.94819074,11.94072515,6.454637357,predicted
1948-10,10.96233569,11.94525925,6.469999826,predicted
1948-11,10.97648064,11.94979334,6.485362295,predicted
1948-12,10.99062559,11.95432743,6.500724763,predicted
1949-01,11.00477054,11.95886153,6.516087232,predicted
1949-02,11.01891548,11.96339562,6.531449701,predicted
1949-03,11.03306043,11.96792972,6.54681217,predicted
1949-04,11.04720538,11.97246381,6.562174639,predicted
1949-05,11.06135033,11.9769979,6.577537108,predicted
1949-06,11.07549528,11.981532,6.592899577,predicted
1949-07,11.08964023,11.98606609,6.608262046,predicted
1949-08,11.10378518,11.99060018,6.623624515,predicted
1949-09,11.11793013,11.99513428,6.638986984,predicted
1949-10,11.13207508,11.99966837,6.654349453,predicted
1949-11,11.14622003,12.00420246,6.669711922,predicted
1949-12,11.16036498,12.00873656,6.685074391,predicted
1950-01,11.17450993,12.01327065,6.70043686,predicted
1950-02,11.18865488,12.01780475,6.715799329,predicted
1950-03,11.20279983,12.02233884,6.731161798,predicted
1950-04,11.21694478,12.02687293,6.746524267,predicted
1950-05,11.23108973,12.03140703,6.761886735,predicted
1950-06,11.24523468,12.03594112,6.777249204,predicted
1950-07,11.25937963,12.04047521,6.792611673,predicted
1950-08,11.27352458,12.04500931,6.807974142,predicted
1950-09,11.28766953,12.0495434,6.823336611,predicted
1950-10,11.30181448,12.0540775,6.83869908,predicted
1950-11,11.31595943,12.05861159,6.854061549,predicted
1950-12,11.33010438,12.06314568,6.869424018,predicted
1951-01,11.34424933,12.06767978,6.884786487,predicted
1951-02,11.35839428,12.07221387,6.900148956,predicted
1951-03,11.37253923,12.07674796,6.915511425,predicted
1951-04,11.38668418,12.08128206,6.930873894,predicted
1951-05,11.40082912,12.08581615,6.946236363,predicted
1951-06,11.41497407,12.09035025,6.961598832,predicted
1951-07,11.42911902,12.09488434,6.976961301,predicted
1951-08,11.44326397,12.09941843,6.99232377,predicted
1951-09,11.45740892,12.10395253,7.007686239,predicted
1951-10,11.47155387,12.10848662,7.023048707,predicted
1951-11,11.48569882,12.11302071,7.038411176,predicted
1951-12,11.49984377,12.11755481,7.053773645,predicted
1952-01,11.51398872,12.1220889,7.069136114,predicted
1952-02,11.52813367,12.126623,7.084498583,predicted
1952-03,11.54227862,12.13115709,7.099861052,predicted
1952-04,11.55642357,12.13569118,7.115223521,predicted
1952-05,11.57056852,12.14022528,7.13058599,predicted
1952-06,11.58471347,12.14475937,7.145948459,predicted
1952-07,11.59885842,12.14929346,7.161310928,predicted
1952-08,11.61300337,12.15382756,7.176673397,predicted
1952-09,11.62714832,12.15836165,7.192035866,predicted
1952-10,11.64129327,12.16289574,7.207398335,predicted
1952-11,11.65543822,12.16742984,7.222760804,predicted
1952-12,11.66958317,12.17196393,7.238123273,predicted
1953-01,11.68372812,12.17649803,7.253485742,predicted
1953-02,11.69787307,12.18103212,7.268848211,predicted
1953-03,11.71201802,12.18556621,7.284210679,predicted
1953-04,11.72616297,12.19010031,7.299573148,predicted
1953-05,11.74030792,12.1946344,7.314935617,predicted
1953-06,11.75445287,12.19916849,7.330298086,predicted
1953-07,11.76859782,12.20370259,7.345660555,predicted
1953-08,11.78274276,12.20823668,7.361023024,predicted
1953-09,11.79688771,12.21277078,7.376385493,predicted
1953-10,11.81103266,12.21730487,7.391747962,predicted
1953-11,11.82517761,12.22183896,7.407110431,predicted
1953-12,11.83932256,12.22637306,7.4224729,predicted
1954-01,11.85346751,12.23090715,7.437835369,predicted
1954-02,11.86761246,12.23544124,7.453197838,predicted
1954-03,11.88175741,12.23997534,7.468560307,predicted
1954-04,11.89590236,12.24450943,7.483922776,predicted
1954-05,11.91004731,12.24904353,7.499285245,predicted
1954-06,11.92419226,12.25357762,7.514647714,predicted
1954-07,11.93833721,12.25811171,7.530010183,predicted
1954-08,11.95248216,12.26264581,7.545372651,predicted
1954-09,11.96662711,12.2671799,7.56073512,predicted
1954-10,11.98077206,12.27171399,7.576097589,predicted
1954-11,11.99491701,12.27624809,7.591460058,predicted
1954-12,12.00906196,12.28078218,7.606822527,predicted
1955-01,12.02320691,12.28531628,7.622184996,predicted
1955-02,12.03735186,12.28985037,7.637547465,predicted
1955-03,12.05149681,12.29438446,7.652909934,predicted
1955-04,12.06564176,12.29891856,7.668272403,predicted
1955-05,12.07978671,12.30345265,7.683634872,predicted
1955-06,12.09393166,12.30798674,7.698997341,predicted
1955-07,12.10807661,12.31252084,7.71435981,predicted
1955-08,12.12222156,12.31705493,7.729722279,predicted
1955-09,12.13636651,12.32158902,7.745084748,predicted
1955-10,12.15051146,12.32612312,7.760447217,predicted
1955-11,12.1646564,12.33065721,7.775809686,predicted
1955-12,12.17880135,12.33519131,7.791172155,predicted
1956-01,12.1929463,12.3397254,7.806534623,predicted
1956-02,12.20709125,12.34425949,7.821897092,predicted
1956-03,12.2212362,12.34879359,7.837259561,predicted
1956-04,12.23538115,12.35332768,7.85262203,predicted
1956-05,12.2495261,12.35786177,7.867984499,predicted
1956-06,12.26367105,12.36239587,7.883346968,predicted
1956-07,12.277816,12.36692996,7.898709437,predicted
1956-08,12.29196095,12.37146406,7.914071906,predicted
1956-09,12.3061059,12.37599815,7.929434375,predicted
1956-10,12.32025085,12.38053224,7.944796844,predicted
1956-11,12.3343958,12.38506634,7.960159313,predicted
1956-12,12.34854075,12.38960043,7.975521782,predicted
1957-01,12.3626857,12.39413452,7.990884251,predicted
1957-02,12.37683065,12.39866862,8.00624672,predicted
1957-03,12.3909756,12.40320271,8.021609189,predicted
1957-04,12.40512055,12.40773681,8.036971658,predicted
1957-05,12.4192655,12.4122709,8.052334126,predicted
1957-06,12.43341045,12.41680499,8.067696595,predicted
1957-07,12.4475554,12.42133909,8.083059064,predicted
1957-08,12.46170035,12.42587318,8.098421533,predicted
1957-09,12.4758453,12.43040727,8.113784002,predicted
1957-10,12.48999025,12.43494137,8.129146471,predicted
1957-11,12.5041352,12.43947546,8.14450894,predicted
1957-12,12.51828015,12.44400956,8.159871409,predicted
1958-01,12.53242509,12.44854365,8.175233878,predicted
1958-02,12.54657004,12.45307774,8.190596347,predicted
1958-03,12.56071499,12.45761184,8.205958816,predicted
1958-04,12.57485994,12.46214593,8.221321285,predicted
1958-05,12.58900489,12.46668002,8.236683754,predicted
1958-06,12.60314984,12.47121412,8.252046223,predicted
1958-07,12.61729479,12.47574821,8.267408692,predicted
1958-08,12.63143974,12.4802823,8.282771161,predicted
1958-09,12.64558469,12.4848164,8.29813363,predicted
1958-10,12.65972964,12.48935049,8.313496098,predicted
1958-11,12.67387459,12.49388459,8.328858567,predicted
1958-12,12.68801954,12.49841868,8.344221036,predicted
1959-01,12.70216449,12.50295277,8.359583505,predicted
1959-02,12.71630944,12.50748687,8.374945974,predicted
1959-03,12.73045439,12.51202096,8.390308443,predicted
1959-04,12.74459934,12.51655505,8.405670912,predicted
1959-05,12.75874429,12.52108915,8.421033381,predicted
1959-06,12.77288924,12.52562324,8.43639585,predicted
1959-07,12.78703419,12.53015734,8.451758319,predicted
1959-08,12.80117914,12.53469143,8.467120788,predicted
1959-09,12.81532409,12.53922552,8.482483257,predicted
1959-10,12.82946904,12.54375962,8.497845726,predicted
1959-11,12.84361399,12.54829371,8.513208195,predicted
1959-12,12.85775894,12.5528278,8.528570664,predicted
1960-01,12.92553682,12.57455367,8.602182494,actual
1960-02,12.92553682,12.57455367,8.602182494,actual
1960-03,12.92553682,12.57455367,8.602182494,actual
1960-04,12.92553682,12.57455367,8.602182494,actual
1960-05,12.92553682,12.57455367,8.602182494,actual
1960-06,12.92553682,12.57455367,8.602182494,actual
1960-07,12.92553682,12.57455367,8.602182494,actual
1960-08,12.92553682,12.57455367,8.602182494,actual
1960-09,12.92553682,12.57455367,8.602182494,actual
1960-10,12.92553682,12.57455367,8.602182494,actual
1960-11,12.92553682,12.57455367,8.602182494,actual
1960-12,12.92553682,12.57455367,8.602182494,actual
1961-01,13.19370149,12.66051253,8.893429301,actual
1961-02,13.19370149,12.66051253,8.893429301,actual
1961-03,13.19370149,12.66051253,8.893429301,actual
1961-04,13.19370149,12.66051253,8.893429301,actual
1961-05,13.19370149,12.66051253,8.893429301,actual
1961-06,13.19370149,12.66051253,8.893429301,actual
1961-07,13.19370149,12.66051253,8.893429301,actual
1961-08,13.19370149,12.66051253,8.893429301,actual
1961-09,13.19370149,12.66051253,8.893429301,actual
1961-10,13.19370149,12.66051253,8.893429301,actual
1961-11,13.19370149,12.66051253,8.893429301,actual
1961-12,13.19370149,12.66051253,8.893429301,actual
1962-01,12.88531212,12.23071822,8.831019271,actual
1962-02,12.88531212,12.23071822,8.831019271,actual
1962-03,12.88531212,12.23071822,8.831019271,actual
1962-04,12.88531212,12.23071822,8.831019271,actual
1962-05,12.88531212,12.23071822,8.831019271,actual
1962-06,12.88531212,12.23071822,8.831019271,actual
1962-07,12.88531212,12.23071822,8.831019271,actual
1962-08,12.88531212,12.23071822,8.831019271,actual
1962-09,12.88531212,12.23071822,8.831019271,actual
